YEAR,STATEFIP,FEMALE,AGE,HISPANIC,ASIAN,BLACK,PACIFICISLANDER,WHITE,COLLEGE,INCOME
2022,15,1,41,1,0,0,0,0,1,0
2022,15,0,18,1,0,0,0,0,0,10000
2022,15,0,50,0,0,0,0,1,1,26000
2022,15,1,45,0,0,0,0,1,1,36800
2022,15,0,31,0,0,0,0,1,0,50000
2022,15,1,45,0,0,0,0,0,0,14000
2022,15,0,31,0,0,0,1,0,0,28800
2022,15,0,62,0,0,0,0,0,0,3200
2022,15,1,58,1,0,0,0,1,0,39000
2022,15,0,84,0,0,0,0,1,1,71900
2022,15,1,79,0,0,0,0,1,1,20100
2022,15,0,50,0,0,0,0,1,1,64000
2022,15,1,57,0,0,0,0,0,0,62500
2022,15,0,67,0,0,0,0,1,0,-2200
2022,15,1,23,0,0,0,0,0,1,2000
2022,15,0,26,0,0,0,1,0,0,40000
2022,15,1,53,0,0,0,0,1,0,78000
2022,15,1,34,0,0,0,0,1,0,18000
2022,15,1,44,0,0,0,1,0,0,40000
2022,15,0,46,0,0,0,1,0,0,39000
2022,15,0,18,0,0,0,1,0,0,0
2022,15,0,74,0,0,0,1,0,0,6000
2022,15,1,36,0,0,0,0,0,0,60000
2022,15,0,44,0,1,0,0,0,0,65000
2022,15,1,84,0,0,0,0,1,0,38200
2022,15,1,57,0,1,0,0,0,0,21900
2022,15,0,55,0,1,0,0,0,0,96300
2022,15,0,24,0,1,0,0,0,0,30100
2022,15,0,69,0,1,0,0,0,1,40000
2022,15,0,69,0,1,0,0,0,1,34000
2022,15,0,37,0,0,0,0,1,0,50000
2022,15,0,30,0,0,0,1,0,0,73000
2022,15,1,82,0,0,0,0,1,1,70800
2022,15,0,51,1,0,0,0,0,0,0
2022,15,1,49,1,0,0,0,0,0,12000
2022,15,0,31,1,0,0,0,0,0,0
2022,15,0,28,1,0,0,0,0,0,11000
2022,15,0,39,0,0,0,0,1,0,67000
2022,15,1,69,0,0,0,0,0,0,24900
2022,15,0,55,0,0,0,0,1,0,0
2022,15,1,77,1,0,0,1,0,0,78100
2022,15,0,65,0,0,0,0,1,0,48000
2022,15,1,65,0,0,0,1,0,0,8400
2022,15,1,31,0,0,0,0,0,1,25700
2022,15,0,35,0,0,0,0,0,0,120000
2022,15,1,63,0,0,0,0,0,0,86800
2022,15,1,85,0,0,0,0,0,0,40000
2022,15,1,67,0,0,0,0,0,0,2000
2022,15,1,47,0,0,0,0,1,1,66000
2022,15,0,45,0,0,0,0,1,1,134210
2022,15,1,62,0,0,0,0,0,0,8700
2022,15,0,63,0,0,0,0,0,0,10100
2022,15,1,22,0,0,0,0,0,0,0
2022,15,1,20,0,0,0,0,0,0,0
2022,15,1,67,1,0,0,0,1,0,30000
2022,15,0,69,0,0,0,0,1,1,5800
2022,15,1,70,0,0,0,0,1,0,148000
2022,15,1,38,0,0,0,0,0,0,24800
2022,15,0,40,1,0,0,0,0,1,130000
2022,15,1,15,0,0,0,0,0,0,0
2022,15,0,66,0,1,0,0,0,0,135000
2022,15,1,60,0,0,0,1,0,0,0
2022,15,0,56,0,1,0,0,0,0,65400
2022,15,0,70,0,0,0,0,1,1,154600
2022,15,1,23,0,0,0,0,1,1,26000
2022,15,0,48,0,0,0,0,0,0,180000
2022,15,1,47,0,0,0,1,0,0,60000
2022,15,0,20,0,0,0,0,0,0,19600
2022,15,1,20,0,0,0,0,0,0,30000
2022,15,1,79,0,0,0,0,1,1,4500
2022,15,0,66,0,1,0,0,0,1,87000
2022,15,1,76,0,1,0,0,0,1,99800
2022,15,1,40,0,0,0,1,0,1,38000
2022,15,0,41,0,1,0,0,0,0,52030
2022,15,0,66,0,0,0,1,0,1,57200
2022,15,1,65,0,1,0,0,0,1,70500
2022,15,1,91,0,1,0,0,0,0,24200
2022,15,1,67,0,0,0,1,0,0,109400
2022,15,0,42,0,0,0,1,0,0,24000
2022,15,0,19,0,0,0,1,0,0,9600
2022,15,1,46,0,0,0,0,1,1,0
2022,15,1,30,0,0,0,0,0,1,35000
2022,15,1,27,0,0,0,0,0,1,40000
2022,15,1,26,0,0,0,0,0,1,40000
2022,15,1,28,0,0,0,0,1,1,28000
2022,15,0,29,0,1,0,0,0,0,71600
2022,15,1,38,0,0,0,1,0,1,105300
2022,15,0,45,0,0,0,0,1,0,15000
2022,15,0,46,0,0,0,0,1,0,65000
2022,15,1,24,0,0,0,0,1,1,5000
2022,15,1,20,0,0,0,0,1,0,28000
2022,15,0,27,0,0,0,0,0,0,41600
2022,15,0,55,0,0,0,0,1,0,90000
2022,15,1,53,0,0,0,0,0,0,150000
2022,15,0,50,0,1,0,0,0,1,4200
2022,15,1,55,0,1,0,0,0,0,21800
2022,15,1,22,0,1,0,0,0,1,200
2022,15,1,52,0,0,0,0,0,1,59700
2022,15,1,67,0,0,0,0,1,1,114000
2022,15,0,83,0,1,0,0,0,1,16270
2022,15,0,67,0,0,0,0,0,0,87000
2022,15,1,68,0,0,0,0,0,0,5900
2022,15,1,42,0,0,0,0,0,0,52000
2022,15,0,16,0,0,0,0,0,0,0
2022,15,0,64,0,0,0,1,0,0,17900
2022,15,0,24,0,0,0,1,0,0,36000
2022,15,1,35,0,0,0,0,1,1,24000
2022,15,1,58,0,0,0,0,1,1,83500
2022,15,0,59,1,0,0,0,0,1,131200
2022,15,1,68,0,0,0,0,1,1,91000
2022,15,0,69,0,0,0,0,0,1,137100
2022,15,1,36,0,0,0,0,0,1,1200
2022,15,1,38,0,0,0,1,0,0,34000
2022,15,1,46,0,0,0,0,0,0,0
2022,15,0,46,0,0,0,0,0,0,60000
2022,15,0,29,0,0,0,0,0,0,24500
2022,15,1,21,0,0,0,0,0,0,36000
2022,15,0,86,0,0,0,1,0,1,41000
2022,15,1,68,0,0,0,0,1,0,9000
2022,15,1,80,0,1,0,0,0,0,341900
2022,15,0,88,0,0,0,0,1,1,74800
2022,15,1,54,0,0,0,0,1,0,0
2022,15,1,75,0,0,0,0,1,0,13100
2022,15,0,31,0,0,0,0,1,0,610
2022,15,0,80,0,1,0,0,0,0,47400
2022,15,1,89,0,0,0,1,0,0,138200
2022,15,1,61,0,1,0,0,0,0,21600
2022,15,0,40,0,1,0,0,0,0,60000
2022,15,1,61,0,1,0,0,0,0,32100
2022,15,0,74,0,0,0,1,0,1,77400
2022,15,1,63,0,0,0,1,0,0,0
2022,15,0,33,0,0,0,1,0,1,135000
2022,15,0,68,0,0,0,0,1,1,71000
2022,15,1,70,1,0,0,0,1,0,126400
2022,15,0,61,0,1,0,0,0,0,115000
2022,15,1,65,0,0,0,1,0,0,5900
2022,15,0,25,0,0,0,0,1,0,40000
2022,15,1,72,0,1,0,0,0,0,148100
2022,15,1,75,0,0,0,0,1,0,33800
2022,15,1,90,0,0,0,0,0,1,50900
2022,15,1,85,0,0,0,0,0,0,81000
2022,15,0,58,0,0,0,0,0,1,77000
2022,15,0,27,0,0,0,0,0,0,43600
2022,15,1,55,0,0,0,1,0,0,13000
2022,15,0,19,0,0,0,0,0,0,960
2022,15,0,36,1,0,0,0,1,0,72000
2022,15,1,67,0,0,0,1,0,1,54500
2022,15,0,75,0,0,0,1,0,1,103500
2022,15,1,68,0,1,0,0,0,0,21600
2022,15,0,35,0,1,0,0,0,0,47000
2022,15,1,36,0,1,0,0,0,0,9300
2022,15,1,55,0,0,0,0,0,1,97290
2022,15,0,54,0,0,0,0,1,1,134210
2022,15,1,82,0,0,0,1,0,0,17100
2022,15,0,47,0,0,0,1,0,1,157000
2022,15,1,49,0,0,0,1,0,0,5000
2022,15,0,50,0,0,0,1,0,1,39000
2022,15,1,26,0,0,0,1,0,0,10000
2022,15,1,74,0,0,0,0,1,1,62860
2022,15,0,74,0,0,0,0,1,0,99600
2022,15,0,26,0,0,0,1,0,0,80000
2022,15,1,24,0,0,0,1,0,0,29000
2022,15,1,37,0,0,0,0,0,0,22400
2022,15,0,48,0,0,0,0,0,0,32000
2022,15,1,62,0,0,0,1,0,0,21500
2022,15,0,63,0,0,0,1,0,0,28000
2022,15,0,24,0,0,0,1,0,0,10500
2022,15,1,78,0,1,0,0,0,0,12400
2022,15,0,37,0,0,0,0,0,0,180000
2022,15,0,45,0,0,0,0,0,1,135100
2022,15,1,40,0,1,0,0,0,1,50000
2022,15,1,21,0,0,0,1,0,0,3000
2022,15,0,17,0,0,0,1,0,0,1000
2022,15,0,50,0,0,0,1,0,0,36000
2022,15,1,47,0,0,0,1,0,0,5000
2022,15,0,60,0,0,0,1,0,0,10000
2022,15,1,60,0,0,0,1,0,0,10000
2022,15,0,86,0,0,0,1,0,0,0
2022,15,0,65,0,1,0,0,0,1,0
2022,15,1,57,0,0,0,1,0,1,12000
2022,15,1,43,0,1,0,0,0,1,60000
2022,15,0,45,0,0,0,0,0,1,120000
2022,15,1,76,0,0,0,1,0,0,42400
2022,15,0,73,0,1,0,0,0,1,49000
2022,15,1,52,0,1,0,0,0,0,125000
2022,15,0,54,0,0,0,0,0,0,84000
2022,15,1,44,0,1,0,0,0,1,48250
2022,15,0,49,0,1,0,0,0,1,50000
2022,15,0,90,0,1,0,0,0,0,46000
2022,15,1,73,0,1,0,0,0,0,23000
2022,15,0,77,0,1,0,0,0,0,6400
2022,15,1,69,0,1,0,0,0,0,5900
2022,15,1,83,0,1,0,0,0,0,66490
2022,15,1,55,0,1,0,0,0,0,42300
2022,15,0,52,0,1,0,0,0,0,39000
2022,15,0,75,0,1,0,0,0,0,39300
2022,15,1,72,0,1,0,0,0,1,73300
2022,15,0,40,0,1,0,0,0,0,40000
2022,15,1,59,0,0,0,1,0,0,30000
2022,15,0,39,0,0,0,1,0,0,27200
2022,15,0,84,0,0,0,1,0,0,0
2022,15,1,22,0,0,0,1,0,0,51000
2022,15,1,37,0,0,0,1,0,0,32000
2022,15,1,69,0,0,0,1,0,0,97400
2022,15,1,47,0,0,0,1,0,1,125000
2022,15,0,68,0,0,0,1,0,0,12000
2022,15,0,40,0,0,0,1,0,0,100000
2022,15,1,34,0,0,0,0,0,0,45000
2022,15,0,63,0,1,0,0,0,1,110000
2022,15,1,47,0,0,0,1,0,0,14000
2022,15,0,56,0,0,0,1,0,0,12000
2022,15,1,63,0,1,0,0,0,1,75100
2022,15,0,58,0,0,0,0,1,1,65000
2022,15,0,63,0,0,0,1,0,0,47700
2022,15,0,38,0,0,0,1,0,0,1500
2022,15,1,19,0,0,0,1,0,0,600
2022,15,0,71,0,0,0,0,0,0,32300
2022,15,1,58,0,0,0,0,0,0,16200
2022,15,0,26,1,0,0,0,0,0,30000
2022,15,1,32,0,0,0,0,1,0,0
2022,15,1,69,0,1,0,0,0,1,45000
2022,15,1,74,0,1,0,0,0,0,39920
2022,15,0,84,0,0,0,1,0,1,116200
2022,15,0,66,0,1,0,0,0,0,7200
2022,15,1,55,0,1,0,0,0,0,0
2022,15,0,86,0,1,0,0,0,0,71900
2022,15,0,49,0,0,0,0,0,1,63000
2022,15,1,52,0,0,0,0,0,0,54000
2022,15,1,27,0,0,0,0,0,0,40000
2022,15,1,31,0,0,0,0,0,0,40000
2022,15,1,63,0,1,0,0,0,1,55000
2022,15,0,64,0,1,0,0,0,1,102000
2022,15,1,66,0,0,0,0,0,1,92400
2022,15,0,65,0,0,0,0,0,1,42000
2022,15,0,23,0,0,0,0,1,0,50000
2022,15,0,24,0,0,1,0,0,0,50000
2022,15,1,49,0,1,0,0,0,1,50000
2022,15,0,47,0,1,0,0,0,0,0
2022,15,1,72,0,1,0,0,0,0,0
2022,15,0,72,0,1,0,0,0,0,51200
2022,15,1,38,0,0,0,0,1,1,60000
2022,15,1,44,0,0,0,0,0,1,115600
2022,15,1,15,0,0,0,0,0,0,0
2022,15,1,67,0,1,0,0,0,0,32600
2022,15,0,66,0,1,0,0,0,0,54380
2022,15,0,53,0,0,0,0,1,1,65000
2022,15,1,50,0,0,0,1,0,1,120000
2022,15,0,15,0,0,0,0,0,0,0
2022,15,0,50,0,0,0,1,0,1,8000
2022,15,1,67,0,1,0,0,0,1,1500
2022,15,0,54,0,1,0,0,0,0,10000
2022,15,0,43,0,1,0,0,0,1,139000
2022,15,0,54,0,0,0,0,1,0,143050
2022,15,0,48,0,0,0,1,0,0,74000
2022,15,1,49,0,0,0,1,0,0,35000
2022,15,1,60,0,0,0,0,0,0,800
2022,15,1,35,0,0,0,0,0,0,20000
2022,15,0,45,0,0,0,0,0,0,55000
2022,15,1,15,0,0,0,0,1,0,500
2022,15,0,37,0,0,0,0,1,0,97000
2022,15,1,30,0,0,0,0,1,0,33000
2022,15,1,59,0,0,0,0,1,0,49600
2022,15,0,63,0,0,0,0,0,0,51000
2022,15,1,58,0,0,0,1,0,0,0
2022,15,0,22,0,0,0,0,0,0,17300
2022,15,1,24,0,0,0,1,0,0,24000
2022,15,1,59,0,1,0,0,0,0,11100
2022,15,0,69,0,1,0,0,0,0,6000
2022,15,1,77,0,0,0,0,1,1,47100
2022,15,0,78,0,0,0,0,1,1,59000
2022,15,1,69,0,0,0,1,0,0,8900
2022,15,1,21,1,0,0,0,1,0,40800
2022,15,0,23,1,0,0,0,1,0,24000
2022,15,0,40,0,0,0,0,1,1,45000
2022,15,1,52,0,0,0,0,0,0,10000
2022,15,1,63,0,0,0,0,1,1,159000
2022,15,1,76,0,0,0,0,1,1,111600
2022,15,0,69,0,0,0,0,0,1,22000
2022,15,1,82,0,1,0,0,0,0,17700
2022,15,0,67,0,1,0,0,0,0,47000
2022,15,0,31,0,1,0,0,0,1,600
2022,15,0,66,0,0,0,0,1,0,360000
2022,15,1,60,0,0,0,0,1,0,6000
2022,15,1,84,0,0,0,0,1,0,0
2022,15,1,34,0,0,0,0,1,1,20000
2022,15,0,34,1,0,0,0,0,1,58000
2022,15,1,41,1,0,0,0,0,0,160000
2022,15,0,39,1,0,0,0,0,0,36000
2022,15,1,41,0,0,0,1,0,0,40400
2022,15,0,28,0,1,0,0,0,1,0
2022,15,1,56,0,0,0,1,0,1,7000
2022,15,0,59,0,1,0,0,0,1,70000
2022,15,1,60,1,0,0,1,0,1,140000
2022,15,0,63,0,0,0,0,1,1,115700
2022,15,1,19,1,0,0,0,0,0,20000
2022,15,0,83,0,0,0,1,0,0,11100
2022,15,0,76,0,0,0,0,1,1,63600
2022,15,1,66,0,0,0,1,0,1,0
2022,15,0,65,0,0,0,1,0,0,90000
2022,15,1,51,0,0,0,1,0,1,340
2022,15,0,26,0,0,0,1,0,1,15010
2022,15,0,92,0,1,0,0,0,1,152700
2022,15,0,74,0,1,0,0,0,0,14600
2022,15,0,69,0,0,0,1,0,1,22800
2022,15,1,57,0,0,0,1,0,0,24000
2022,15,1,87,0,0,0,0,1,0,11700
2022,15,1,69,0,0,0,1,0,0,60400
2022,15,0,39,0,0,0,1,0,0,47000
2022,15,0,46,0,0,0,1,0,0,68000
2022,15,1,61,0,0,0,0,0,1,136000
2022,15,1,38,0,0,0,0,0,0,90000
2022,15,1,70,0,0,0,0,1,1,109740
2022,15,1,43,0,0,0,0,0,1,56000
2022,15,0,45,0,0,0,1,0,0,14300
2022,15,0,21,0,0,0,0,0,0,0
2022,15,0,19,0,0,0,0,0,0,60
2022,15,0,19,0,0,0,0,0,0,16000
2022,15,1,74,0,0,0,0,0,0,11400
2022,15,1,74,0,0,0,0,1,0,6800
2022,15,0,75,0,0,0,0,1,0,46800
2022,15,1,86,0,1,0,0,0,0,61400
2022,15,0,66,0,0,0,1,0,0,50000
2022,15,0,58,0,0,0,1,0,0,37400
2022,15,0,21,0,0,0,0,0,0,3000
2022,15,1,17,0,0,0,0,0,0,0
2022,15,1,50,0,0,0,1,0,0,70000
2022,15,0,31,0,0,0,1,0,1,25000
2022,15,0,70,0,1,0,0,0,0,48200
2022,15,1,19,0,0,0,0,1,0,12200
2022,15,1,53,1,0,0,0,0,1,53000
2022,15,0,54,1,0,0,0,0,1,125000
2022,15,0,19,1,0,0,0,0,0,0
2022,15,1,18,1,0,0,0,0,0,0
2022,15,1,24,0,0,0,0,1,0,30000
2022,15,0,45,0,0,0,0,1,0,30000
2022,15,1,33,0,0,0,0,1,0,21000
2022,15,0,39,0,0,0,0,1,1,96300
2022,15,1,58,0,0,0,0,1,0,55000
2022,15,0,80,0,1,0,0,0,0,149800
2022,15,1,80,0,1,0,0,0,0,9100
2022,15,0,88,0,1,0,0,0,0,60000
2022,15,0,29,0,1,0,0,0,0,5000
2022,15,0,67,0,0,0,1,0,0,58800
2022,15,1,65,0,0,0,0,1,0,12100
2022,15,0,80,0,0,0,1,0,1,48700
2022,15,1,75,0,0,0,1,0,0,15100
2022,15,0,50,0,0,0,1,0,1,36000
2022,15,1,45,0,0,0,1,0,0,0
2022,15,0,30,0,0,0,0,1,1,60000
2022,15,1,28,0,0,0,0,1,0,0
2022,15,0,32,0,0,0,1,0,0,54000
2022,15,0,22,1,0,0,1,0,0,35000
2022,15,1,53,0,0,0,1,0,0,12000
2022,15,0,50,0,0,0,1,0,0,60000
2022,15,0,39,0,1,0,0,0,0,24000
2022,15,1,32,0,1,0,0,0,0,12000
2022,15,1,17,0,0,0,0,0,0,0
2022,15,1,61,0,1,0,0,0,1,13100
2022,15,0,56,0,0,0,0,0,0,72000
2022,15,0,24,0,0,0,0,0,1,107000
2022,15,0,20,0,0,0,0,0,0,0
2022,15,0,56,0,0,0,1,0,1,0
2022,15,1,51,0,0,0,1,0,1,200000
2022,15,1,16,0,0,0,0,0,0,0
2022,15,0,62,0,0,0,0,0,1,167000
2022,15,1,53,0,1,0,0,0,1,61000
2022,15,1,18,0,0,0,0,0,0,0
2022,15,1,18,0,0,0,0,0,0,0
2022,15,0,72,0,0,0,1,0,0,0
2022,15,0,50,0,0,0,0,0,1,30000
2022,15,1,50,0,1,0,0,0,1,50000
2022,15,0,31,0,0,0,0,1,1,129000
2022,15,1,30,0,0,0,0,0,1,1600
2022,15,0,34,0,0,0,1,0,0,75000
2022,15,1,25,0,0,0,1,0,0,26000
2022,15,0,25,0,0,0,0,1,0,20000
2022,15,1,76,0,0,0,0,1,1,32000
2022,15,0,79,0,0,0,0,1,1,9400
2022,15,0,82,0,0,0,0,0,1,210000
2022,15,1,83,0,0,0,0,0,0,20000
2022,15,0,67,0,0,0,1,0,0,96000
2022,15,1,66,0,0,0,1,0,1,55000
2022,15,1,46,0,0,0,1,0,0,6000
2022,15,1,28,0,0,0,1,0,0,50000
2022,15,0,76,0,0,0,0,0,0,110000
2022,15,1,76,0,0,0,0,0,0,36600
2022,15,1,29,1,0,0,0,0,0,0
2022,15,0,33,0,0,0,0,0,0,35000
2022,15,0,36,0,0,0,0,1,0,45000
2022,15,1,37,0,0,0,0,1,1,0
2022,15,0,73,0,0,0,0,0,0,62400
2022,15,1,74,0,0,0,0,0,0,8800
2022,15,0,75,0,1,0,0,0,0,5900
2022,15,1,56,0,1,0,0,0,0,0
2022,15,1,62,0,1,0,0,0,0,77300
2022,15,1,17,0,0,0,0,0,0,10
2022,15,1,78,0,0,0,1,0,0,22600
2022,15,0,50,0,0,0,1,0,0,87000
2022,15,1,74,0,1,0,0,0,1,15400
2022,15,0,46,0,0,0,1,0,0,140000
2022,15,1,44,0,0,0,1,0,0,40000
2022,15,1,74,0,0,0,1,0,0,8800
2022,15,0,86,0,1,0,0,0,0,20000
2022,15,0,64,0,0,0,0,0,0,20000
2022,15,0,59,0,0,0,0,0,0,17500
2022,15,1,32,0,0,0,0,1,1,8000
2022,15,1,33,1,0,0,0,1,1,50000
2022,15,0,51,0,1,0,0,0,0,24000
2022,15,1,36,0,0,0,0,1,1,45000
2022,15,0,41,0,0,0,0,1,0,700
2022,15,1,72,0,0,0,0,0,0,2800
2022,15,1,46,0,0,0,0,0,0,0
2022,15,0,64,0,0,0,0,0,0,55200
2022,15,1,25,1,0,0,0,0,1,3100
2022,15,0,25,1,0,0,0,0,0,35400
2022,15,1,78,0,1,0,0,0,1,127300
2022,15,1,72,0,0,0,1,0,0,10500
2022,15,0,44,0,0,0,1,0,0,0
2022,15,0,50,0,0,0,0,1,1,181500
2022,15,1,49,0,0,0,0,1,1,51000
2022,15,0,17,0,0,0,0,1,0,10
2022,15,1,36,0,0,0,0,1,1,138000
2022,15,1,77,0,0,0,0,1,0,11700
2022,15,1,60,0,0,0,1,0,0,75000
2022,15,0,76,0,0,0,1,0,0,33600
2022,15,0,36,0,0,0,0,1,1,170000
2022,15,1,35,0,0,0,0,1,1,20000
2022,15,0,67,0,0,0,0,1,0,8700
2022,15,0,70,0,1,0,0,0,0,6400
2022,15,1,69,0,1,0,0,0,0,15900
2022,15,0,69,0,0,0,0,0,0,60000
2022,15,1,39,0,0,0,1,0,0,0
2022,15,0,39,0,0,0,1,0,0,0
2022,15,0,52,0,0,0,0,1,0,100000
2022,15,1,58,0,0,0,1,0,0,30000
2022,15,0,48,0,0,0,0,0,0,60000
2022,15,1,45,0,0,0,1,0,0,48500
2022,15,0,37,1,0,0,0,0,1,72000
2022,15,1,68,0,0,0,0,0,0,20600
2022,15,0,22,0,0,0,0,0,0,2000
2022,15,0,21,0,0,0,0,0,0,25800
2022,15,0,18,0,0,0,1,0,0,3200
2022,15,0,16,0,0,0,1,0,0,3000
2022,15,1,43,0,0,0,0,1,0,0
2022,15,0,41,0,0,0,1,0,0,62000
2022,15,0,71,0,0,0,1,0,0,10100
2022,15,1,52,0,0,0,1,0,1,0
2022,15,1,38,0,0,0,1,0,1,40000
2022,15,0,33,0,0,0,0,0,1,40000
2022,15,0,66,0,0,0,1,0,0,66000
2022,15,1,63,0,0,0,1,0,0,8350
2022,15,0,45,0,0,0,1,0,1,90000
2022,15,1,39,0,0,0,1,0,1,1800
2022,15,0,35,0,0,0,1,0,0,25700
2022,15,0,34,0,0,0,1,0,0,30000
2022,15,1,33,0,0,0,1,0,1,7400
2022,15,0,23,0,0,0,1,0,0,44710
2022,15,0,43,0,0,0,1,0,0,64000
2022,15,1,47,0,0,0,1,0,0,20000
2022,15,0,20,0,0,0,1,0,0,74000
2022,15,1,58,0,0,0,1,0,0,0
2022,15,0,61,0,0,0,0,1,0,150000
2022,15,0,67,0,1,0,0,0,1,37200
2022,15,1,76,0,0,0,0,0,0,72200
2022,15,0,52,0,0,0,0,1,1,88000
2022,15,1,93,0,1,0,0,0,0,4500
2022,15,0,35,0,0,0,1,0,0,39500
2022,15,1,43,0,0,0,1,0,0,17600
2022,15,0,15,0,0,0,1,0,0,0
2022,15,0,20,0,0,0,1,0,0,15000
2022,15,0,68,0,0,0,1,0,0,58800
2022,15,1,62,0,0,0,1,0,0,86800
2022,15,0,40,0,0,0,1,0,0,0
2022,15,1,16,0,0,0,1,0,0,2000
2022,15,0,73,0,1,0,0,0,1,116000
2022,15,1,71,0,1,0,0,0,0,59400
2022,15,0,52,0,0,0,1,0,1,65000
2022,15,1,49,0,0,0,1,0,1,65000
2022,15,0,47,0,0,0,0,1,1,93000
2022,15,1,46,0,0,0,0,1,0,98000
2022,15,1,24,0,0,1,0,0,0,20500
2022,15,0,25,1,0,0,0,1,0,40000
2022,15,1,26,0,0,0,0,1,0,70000
2022,15,1,55,0,0,0,0,0,0,15000
2022,15,1,75,0,0,0,0,0,0,0
2022,15,0,42,0,1,0,0,0,1,102200
2022,15,1,39,0,1,0,0,0,1,68000
2022,15,0,19,0,1,0,0,0,0,7300
2022,15,1,87,0,1,0,0,0,0,84200
2022,15,1,60,0,1,0,0,0,0,0
2022,15,1,51,0,1,0,0,0,0,70000
2022,15,0,46,0,1,0,0,0,0,12000
2022,15,1,75,0,0,0,1,0,0,44900
2022,15,0,75,0,0,0,1,0,0,21300
2022,15,0,28,0,0,1,0,0,0,72000
2022,15,1,27,0,0,1,0,0,0,28400
2022,15,1,70,0,0,0,0,0,0,38800
2022,15,1,66,0,0,0,0,1,0,0
2022,15,1,43,0,0,0,0,0,1,40000
2022,15,0,48,0,0,0,0,1,0,78000
2022,15,1,21,0,0,0,0,0,0,25000
2022,15,1,17,0,0,0,0,0,0,9000
2022,15,1,37,0,1,0,0,0,0,99800
2022,15,0,36,0,0,0,1,0,1,117800
2022,15,0,49,0,0,0,0,0,0,89000
2022,15,0,33,0,0,0,0,1,1,29200
2022,15,1,33,0,0,0,0,1,1,0
2022,15,0,81,0,0,0,0,1,0,52500
2022,15,1,69,1,0,0,0,1,0,0
2022,15,1,69,0,0,0,0,0,0,33000
2022,15,1,76,0,0,0,1,0,1,47700
2022,15,1,43,0,0,0,1,0,1,44000
2022,15,1,19,0,0,0,0,0,0,0
2022,15,0,70,0,1,0,0,0,1,43240
2022,15,1,69,0,1,0,0,0,1,12000
2022,15,1,45,0,0,0,0,1,1,63200
2022,15,0,45,0,0,0,0,1,1,120000
2022,15,1,74,0,0,0,0,0,0,33900
2022,15,1,84,0,0,0,0,1,0,23000
2022,15,0,73,0,0,0,0,0,0,26500
2022,15,1,73,0,0,0,0,0,0,14400
2022,15,1,44,0,0,0,0,0,0,45000
2022,15,1,50,0,0,0,0,0,0,40000
2022,15,0,47,0,0,0,1,0,0,100000
2022,15,1,47,1,1,0,0,0,0,65000
2022,15,1,27,1,0,0,0,0,1,21000
2022,15,0,16,1,0,0,0,0,0,0
2022,15,0,75,0,0,0,0,0,0,87900
2022,15,1,81,0,0,0,0,0,0,58100
2022,15,0,69,0,1,0,0,0,1,49000
2022,15,1,67,0,1,0,0,0,1,60000
2022,15,1,36,0,0,0,1,0,1,75000
2022,15,0,40,0,0,0,0,0,1,75000
2022,15,0,74,0,1,0,0,0,1,72000
2022,15,1,52,0,1,0,0,0,0,32000
2022,15,0,72,0,0,0,0,1,1,5400
2022,15,1,61,0,1,0,0,0,1,26200
2022,15,0,79,0,0,0,1,0,1,29400
2022,15,1,78,0,0,0,1,0,0,42200
2022,15,1,44,0,0,0,1,0,1,120000
2022,15,0,37,0,0,0,1,0,0,70000
2022,15,1,84,0,0,0,1,0,0,0
2022,15,1,53,0,0,0,1,0,0,42000
2022,15,0,15,0,0,0,1,0,0,0
2022,15,1,54,0,0,0,1,0,1,80000
2022,15,1,19,0,0,0,1,0,0,20000
2022,15,1,74,0,0,0,1,0,1,49400
2022,15,0,59,0,1,0,0,0,0,38000
2022,15,1,59,0,1,0,0,0,0,21000
2022,15,0,28,0,1,0,0,0,1,42000
2022,15,1,61,0,0,0,1,0,0,0
2022,15,1,34,0,0,0,1,0,0,0
2022,15,0,32,0,0,0,1,0,0,29400
2022,15,0,27,0,0,0,1,0,0,76000
2022,15,1,33,0,0,0,1,0,0,600
2022,15,0,27,0,0,0,1,0,0,12300
2022,15,1,37,0,0,0,1,0,0,59000
2022,15,0,36,0,0,0,1,0,0,46800
2022,15,1,80,0,0,0,0,0,0,8300
2022,15,0,83,0,0,0,0,1,0,74000
2022,15,1,43,0,0,0,0,1,1,54000
2022,15,0,73,0,0,0,0,1,1,32700
2022,15,1,74,0,0,0,0,1,1,12000
2022,15,0,54,0,1,0,0,0,1,97000
2022,15,1,50,0,1,0,0,0,0,3000
2022,15,1,16,0,0,0,1,0,0,500
2022,15,0,71,0,0,0,0,1,0,30700
2022,15,0,62,0,0,0,0,1,0,0
2022,15,0,57,0,0,0,0,1,0,80000
2022,15,0,74,0,0,0,0,1,1,153600
2022,15,1,80,0,0,0,0,1,1,110000
2022,15,1,37,0,0,0,1,0,0,0
2022,15,0,60,0,0,0,1,0,0,30000
2022,15,1,58,0,0,0,1,0,1,25000
2022,15,0,27,0,0,0,1,0,0,30000
2022,15,1,25,0,0,0,1,0,0,30000
2022,15,1,24,0,0,0,1,0,0,25000
2022,15,1,71,0,1,0,0,0,1,1400
2022,15,0,72,0,1,0,0,0,1,3300
2022,15,1,62,0,1,0,0,0,0,66930
2022,15,0,66,0,0,0,0,1,0,89600
2022,15,1,67,0,0,0,0,1,0,17200
2022,15,1,64,0,1,0,0,0,1,30000
